STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC
A_2024_00554,MM,202305,,,510003,종로구,100001,동(호)수,34.0,호수,,서울>종로구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510210,포항시,100001,동(호)수,597.0,호수,,경북>포항시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510046,중구,100001,동(호)수,101.0,호수,,대구>중구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510074,동구,100001,동(호)수,159.0,호수,,대전>동구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510080,중구,100001,동(호)수,233.0,호수,,울산>중구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510088,수원시,100001,동(호)수,1022.0,호수,,경기>수원시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510121,춘천시,100001,동(호)수,318.0,호수,,강원>춘천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500001,전국,100001,동(호)수,40746.0,호수,,전국,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510154,천안시,100001,동(호)수,1165.0,호수,,충남>천안시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510172,전주시,100001,동(호)수,892.0,호수,,전북>전주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510187,목포시,100001,동(호)수,259.0,호수,,전남>목포시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510056,중구,100001,동(호)수,170.0,호수,,인천>중구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510068,동구,100001,동(호)수,130.0,호수,,광주>동구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510261,제주시,100001,동(호)수,151.0,호수,,제주>제주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520089,장안구,100001,동(호)수,143.0,호수,,경기>수원시>장안구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510140,청주시,100001,동(호)수,1174.0,호수,,충북>청주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520161,상당구,100001,동(호)수,253.0,호수,,충북>청주시>상당구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520181,동남구,100001,동(호)수,346.0,호수,,충남>천안시>동남구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520201,완산구,100001,동(호)수,414.0,호수,,전북>전주시>완산구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520241,남구,100001,동(호)수,236.0,호수,,경북>포항시>남구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520268,의창구,100001,동(호)수,132.0,호수,,경남>창원시>의창구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510029,중구,100001,동(호)수,11.0,호수,,부산>중구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510004,중구,100001,동(호)수,62.0,호수,,서울>중구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510211,경주시,100001,동(호)수,178.0,호수,,경북>경주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510047,동구,100001,동(호)수,263.0,호수,,대구>동구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510075,중구,100001,동(호)수,121.0,호수,,대전>중구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510081,남구,100001,동(호)수,323.0,호수,,울산>남구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510089,성남시,100001,동(호)수,572.0,호수,,경기>성남시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510122,원주시,100001,동(호)수,593.0,호수,,강원>원주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500002,서울,100001,동(호)수,3711.0,호수,,서울,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510155,공주시,100001,동(호)수,62.0,호수,,충남>공주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510173,군산시,100001,동(호)수,471.0,호수,,전북>군산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510188,여수시,100001,동(호)수,157.0,호수,,전남>여수시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510057,동구,100001,동(호)수,66.0,호수,,인천>동구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510069,서구,100001,동(호)수,316.0,호수,,광주>서구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510235,창원시,100001,동(호)수,957.0,호수,,경남>창원시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510262,서귀포시,100001,동(호)수,54.0,호수,,제주>서귀포시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520090,권선구,100001,동(호)수,244.0,호수,,경기>수원시>권선구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520162,서원구,100001,동(호)수,358.0,호수,,충북>청주시>서원구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520182,서북구,100001,동(호)수,819.0,호수,,충남>천안시>서북구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520202,덕진구,100001,동(호)수,478.0,호수,,전북>전주시>덕진구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520242,북구,100001,동(호)수,361.0,호수,,경북>포항시>북구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520269,성산구,100001,동(호)수,358.0,호수,,경남>창원시>성산구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510030,서구,100001,동(호)수,58.0,호수,,부산>서구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510005,용산구,100001,동(호)수,52.0,호수,,서울>용산구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510212,김천시,100001,동(호)수,116.0,호수,,경북>김천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510048,서구,100001,동(호)수,88.0,호수,,대구>서구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510076,서구,100001,동(호)수,399.0,호수,,대전>서구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510082,동구,100001,동(호)수,194.0,호수,,울산>동구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510090,의정부시,100001,동(호)수,320.0,호수,,경기>의정부시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510123,강릉시,100001,동(호)수,129.0,호수,,강원>강릉시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500003,부산,100001,동(호)수,2579.0,호수,,부산,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510156,보령시,100001,동(호)수,69.0,호수,,충남>보령시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510174,익산시,100001,동(호)수,287.0,호수,,전북>익산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510189,순천시,100001,동(호)수,305.0,호수,,전남>순천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510070,남구,100001,동(호)수,167.0,호수,,광주>남구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520091,팔달구,100001,동(호)수,142.0,호수,,경기>수원시>팔달구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510142,충주시,100001,동(호)수,266.0,호수,,충북>충주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520163,흥덕구,100001,동(호)수,351.0,호수,,충북>청주시>흥덕구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520270,마산합포구,100001,동(호)수,173.0,호수,,경남>창원시>마산합포구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510031,동구,100001,동(호)수,55.0,호수,,부산>동구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510006,성동구,100001,동(호)수,165.0,호수,,서울>성동구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510213,안동시,100001,동(호)수,99.0,호수,,경북>안동시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510049,남구,100001,동(호)수,53.0,호수,,대구>남구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510077,유성구,100001,동(호)수,403.0,호수,,대전>유성구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510083,북구,100001,동(호)수,309.0,호수,,울산>북구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510091,안양시,100001,동(호)수,350.0,호수,,경기>안양시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510124,동해시,100001,동(호)수,86.0,호수,,강원>동해시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500004,대구,100001,동(호)수,2058.0,호수,,대구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510157,아산시,100001,동(호)수,450.0,호수,,충남>아산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510175,정읍시,100001,동(호)수,92.0,호수,,전북>정읍시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510190,나주시,100001,동(호)수,94.0,호수,,전남>나주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510059,미추홀구,100001,동(호)수,267.0,호수,,인천>미추홀구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510071,북구,100001,동(호)수,484.0,호수,,광주>북구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510237,진주시,100001,동(호)수,316.0,호수,,경남>진주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520092,영통구,100001,동(호)수,493.0,호수,,경기>수원시>영통구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510143,제천시,100001,동(호)수,154.0,호수,,충북>제천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520164,청원구,100001,동(호)수,212.0,호수,,충북>청주시>청원구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520271,마산회원구,100001,동(호)수,154.0,호수,,경남>창원시>마산회원구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510032,영도구,100001,동(호)수,63.0,호수,,부산>영도구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510007,광진구,100001,동(호)수,66.0,호수,,서울>광진구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510214,구미시,100001,동(호)수,523.0,호수,,경북>구미시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510050,북구,100001,동(호)수,381.0,호수,,대구>북구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510078,대덕구,100001,동(호)수,133.0,호수,,대전>대덕구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510084,울주군,100001,동(호)수,181.0,호수,,울산>울주군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510092,부천시,100001,동(호)수,439.0,호수,,경기>부천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500005,인천,100001,동(호)수,2707.0,호수,,인천,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510158,서산시,100001,동(호)수,161.0,호수,,충남>서산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510176,남원시,100001,동(호)수,39.0,호수,,전북>남원시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510191,광양시,100001,동(호)수,205.0,호수,,전남>광양시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510060,연수구,100001,동(호)수,491.0,호수,,인천>연수구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510072,광산구,100001,동(호)수,415.0,호수,,광주>광산구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520094,수정구,100001,동(호)수,93.0,호수,,경기>성남시>수정구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510125,태백시,100001,동(호)수,49.0,호수,,강원>태백시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520272,진해구,100001,동(호)수,140.0,호수,,경남>창원시>진해구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510033,부산진구,100001,동(호)수,283.0,호수,,부산>부산진구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510008,동대문구,100001,동(호)수,151.0,호수,,서울>동대문구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510034,동래구,100001,동(호)수,216.0,호수,,부산>동래구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510093,광명시,100001,동(호)수,278.0,호수,,경기>광명시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500006,광주,100001,동(호)수,1512.0,호수,,광주,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510159,논산시,100001,동(호)수,61.0,호수,,충남>논산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510177,김제시,100001,동(호)수,40.0,호수,,전북>김제시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510215,영주시,100001,동(호)수,62.0,호수,,경북>영주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510051,수성구,100001,동(호)수,348.0,호수,,대구>수성구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510061,남동구,100001,동(호)수,464.0,호수,,인천>남동구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510239,통영시,100001,동(호)수,106.0,호수,,경남>통영시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520095,중원구,100001,동(호)수,62.0,호수,,경기>성남시>중원구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510126,속초시,100001,동(호)수,130.0,호수,,강원>속초시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510145,보은군,100001,동(호)수,21.0,호수,,충북>보은군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510192,담양군,100001,동(호)수,4.0,호수,,전남>담양군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510009,중랑구,100001,동(호)수,99.0,호수,,서울>중랑구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510035,남구,100001,동(호)수,218.0,호수,,부산>남구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510094,평택시,100001,동(호)수,657.0,호수,,경기>평택시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500007,대전,100001,동(호)수,1215.0,호수,,대전,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510146,옥천군,100001,동(호)수,19.0,호수,,충북>옥천군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510160,계룡시,100001,동(호)수,48.0,호수,,충남>계룡시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510127,삼척시,100001,동(호)수,36.0,호수,,강원>삼척시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510193,곡성군,100001,동(호)수,6.0,호수,,전남>곡성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510052,달서구,100001,동(호)수,480.0,호수,,대구>달서구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510062,부평구,100001,동(호)수,368.0,호수,,인천>부평구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510216,영천시,100001,동(호)수,73.0,호수,,경북>영천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510240,사천시,100001,동(호)수,106.0,호수,,경남>사천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520096,분당구,100001,동(호)수,417.0,호수,,경기>성남시>분당구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510178,완주군,100001,동(호)수,82.0,호수,,전북>완주군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510010,성북구,100001,동(호)수,217.0,호수,,서울>성북구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510036,북구,100001,동(호)수,254.0,호수,,부산>북구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510095,동두천시,100001,동(호)수,66.0,호수,,경기>동두천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500008,울산,100001,동(호)수,1240.0,호수,,울산,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510147,영동군,100001,동(호)수,20.0,호수,,충북>영동군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510161,당진시,100001,동(호)수,120.0,호수,,충남>당진시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510179,진안군,100001,동(호)수,6.0,호수,,전북>진안군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510194,구례군,100001,동(호)수,6.0,호수,,전남>구례군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510053,달성군,100001,동(호)수,344.0,호수,,대구>달성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510063,계양구,100001,동(호)수,234.0,호수,,인천>계양구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510217,상주시,100001,동(호)수,53.0,호수,,경북>상주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510241,김해시,100001,동(호)수,657.0,호수,,경남>김해시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520099,만안구,100001,동(호)수,98.0,호수,,경기>안양시>만안구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510128,홍천군,100001,동(호)수,23.0,호수,,강원>홍천군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510037,해운대구,100001,동(호)수,322.0,호수,,부산>해운대구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510064,서구,100001,동(호)수,634.0,호수,,인천>서구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520100,동안구,100001,동(호)수,252.0,호수,,경기>안양시>동안구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510180,무주군,100001,동(호)수,10.0,호수,,전북>무주군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510242,밀양시,100001,동(호)수,72.0,호수,,경남>밀양시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500009,세종,100001,동(호)수,567.0,호수,,세종,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510148,증평군,100001,동(호)수,114.0,호수,,충북>증평군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510218,문경시,100001,동(호)수,21.0,호수,,경북>문경시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510129,횡성군,100001,동(호)수,21.0,호수,,강원>횡성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510195,고흥군,100001,동(호)수,9.0,호수,,전남>고흥군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510096,안산시,100001,동(호)수,375.0,호수,,경기>안산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510011,강북구,100001,동(호)수,67.0,호수,,서울>강북구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510162,금산군,100001,동(호)수,17.0,호수,,충남>금산군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510097,고양시,100001,동(호)수,723.0,호수,,경기>고양시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510196,보성군,100001,동(호)수,6.0,호수,,전남>보성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510219,경산시,100001,동(호)수,214.0,호수,,경북>경산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500010,경기,100001,동(호)수,10670.0,호수,,경기,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510130,영월군,100001,동(호)수,18.0,호수,,강원>영월군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510038,사하구,100001,동(호)수,229.0,호수,,부산>사하구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510243,거제시,100001,동(호)수,154.0,호수,,경남>거제시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510149,진천군,100001,동(호)수,96.0,호수,,충북>진천군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510012,도봉구,100001,동(호)수,118.0,호수,,서울>도봉구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510065,강화군,100001,동(호)수,13.0,호수,,인천>강화군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510181,장수군,100001,동(호)수,1.0,호수,,전북>장수군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510013,노원구,100001,동(호)수,264.0,호수,,서울>노원구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510131,평창군,100001,동(호)수,47.0,호수,,강원>평창군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510244,양산시,100001,동(호)수,362.0,호수,,경남>양산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510220,(구)군위군,100001,동(호)수,1.0,호수,,경북>(구)군위군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510066,옹진군,100001,동(호)수,0.0,호수,,인천>옹진군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510182,임실군,100001,동(호)수,10.0,호수,,전북>임실군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510164,부여군,100001,동(호)수,5.0,호수,,충남>부여군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510197,화순군,100001,동(호)수,29.0,호수,,전남>화순군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510150,괴산군,100001,동(호)수,3.0,호수,,충북>괴산군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500011,강원,100001,동(호)수,1724.0,호수,,강원,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510098,과천시,100001,동(호)수,48.0,호수,,경기>과천시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510039,금정구,100001,동(호)수,158.0,호수,,부산>금정구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510245,의령군,100001,동(호)수,2.0,호수,,경남>의령군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510198,장흥군,100001,동(호)수,6.0,호수,,전남>장흥군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510099,구리시,100001,동(호)수,96.0,호수,,경기>구리시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510221,의성군,100001,동(호)수,5.0,호수,,경북>의성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510183,순창군,100001,동(호)수,4.0,호수,,전북>순창군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510014,은평구,100001,동(호)수,147.0,호수,,서울>은평구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500012,충북,100001,동(호)수,1960.0,호수,,충북,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510132,정선군,100001,동(호)수,96.0,호수,,강원>정선군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510040,강서구,100001,동(호)수,142.0,호수,,부산>강서구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510165,서천군,100001,동(호)수,11.0,호수,,충남>서천군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510151,음성군,100001,동(호)수,78.0,호수,,충북>음성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510199,강진군,100001,동(호)수,10.0,호수,,전남>강진군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510166,청양군,100001,동(호)수,7.0,호수,,충남>청양군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510184,고창군,100001,동(호)수,10.0,호수,,전북>고창군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510222,청송군,100001,동(호)수,3.0,호수,,경북>청송군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510246,함안군,100001,동(호)수,46.0,호수,,경남>함안군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510133,철원군,100001,동(호)수,113.0,호수,,강원>철원군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510015,서대문구,100001,동(호)수,120.0,호수,,서울>서대문구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510041,연제구,100001,동(호)수,162.0,호수,,부산>연제구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510100,남양주시,100001,동(호)수,483.0,호수,,경기>남양주시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500013,충남,100001,동(호)수,2317.0,호수,,충남,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510152,단양군,100001,동(호)수,15.0,호수,,충북>단양군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510223,영양군,100001,동(호)수,0.0,호수,,경북>영양군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510185,부안군,100001,동(호)수,23.0,호수,,전북>부안군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510247,창녕군,100001,동(호)수,20.0,호수,,경남>창녕군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510016,마포구,100001,동(호)수,176.0,호수,,서울>마포구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510167,홍성군,100001,동(호)수,63.0,호수,,충남>홍성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510200,해남군,100001,동(호)수,28.0,호수,,전남>해남군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510134,화천군,100001,동(호)수,6.0,호수,,강원>화천군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500014,전북,100001,동(호)수,1967.0,호수,,전북,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510101,오산시,100001,동(호)수,235.0,호수,,경기>오산시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510042,수영구,100001,동(호)수,140.0,호수,,부산>수영구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510168,예산군,100001,동(호)수,48.0,호수,,충남>예산군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500015,전남,100001,동(호)수,1278.0,호수,,전남,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510017,양천구,100001,동(호)수,147.0,호수,,서울>양천구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510201,영암군,100001,동(호)수,56.0,호수,,전남>영암군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510224,영덕군,100001,동(호)수,4.0,호수,,경북>영덕군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510043,사상구,100001,동(호)수,116.0,호수,,부산>사상구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510135,양구군,100001,동(호)수,11.0,호수,,강원>양구군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510248,고성군,100001,동(호)수,27.0,호수,,경남>고성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510102,시흥시,100001,동(호)수,641.0,호수,,경기>시흥시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510136,인제군,100001,동(호)수,8.0,호수,,강원>인제군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510249,남해군,100001,동(호)수,5.0,호수,,경남>남해군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510103,군포시,100001,동(호)수,180.0,호수,,경기>군포시,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510044,기장군,100001,동(호)수,152.0,호수,,부산>기장군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520109,상록구,100001,동(호)수,115.0,호수,,경기>안산시>상록구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510169,태안군,100001,동(호)수,30.0,호수,,충남>태안군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510018,강서구,100001,동(호)수,171.0,호수,,서울>강서구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,500016,경북,100001,동(호)수,2148.0,호수,,경북,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510225,청도군,100001,동(호)수,14.0,호수,,경북>청도군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510202,무안군,100001,동(호)수,74.0,호수,,전남>무안군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510019,구로구,100001,동(호)수,160.0,호수,,서울>구로구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,520110,단원구,100001,동(호)수,260.0,호수,,경기>안산시>단원구,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510137,고성군,100001,동(호)수,17.0,호수,,강원>고성군,동(호)수,2023년 5월
A_2024_00554,MM,202305,,,510226,고령군,100001,동(호)수,10.0,호수,,경북>고령군,동(호)수,2023년 5월
